STATE,CITY,STANDARD_TZ,DAYLIGHT_TZ,UTC_STANDARD,UTC_DAYLIGHT,START_DAYLIGHT,END_DAYLIGHT
FL,Branford,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Brent,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Brickell,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Briny Breezes",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Bristol,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Bronson,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Brooker,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Brooksville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Broward Mall",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Bruce,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Bryant,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Bryceville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Buena Ventura Lakes",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Bunnell,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Bushnell,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Callahan,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Campbellton,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Canal Point",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Candler,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Cantonment,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Cape Canaveral",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cape Coral",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cape Haze",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cape Kennedy",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Captiva,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Carl Fisher",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Carol City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Carrabelle,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Carrollwood,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Caryville,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Cassadaga,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Casselberry,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Cecil,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cecil Field",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cedar Hammock",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cedar Key",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Celebration,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Center Hill",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Centerville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Century,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Champions Gate",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Chattahoochee,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Chiefland,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Chipley,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Choctaw Beach",CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Chokoloskee,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Christmas,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Chuluota,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Citra,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Citrus Ridge",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Citrus Springs",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"City Of Sunrise",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Clair Mel City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Clarcona,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Clarksville,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Clearwater,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Clearwater Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Clermont,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Clewiston,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cloud Lake",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Coco River",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Cocoa,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cocoa Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Coconut Creek",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Coconut Grove",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Coleman,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Conch Key",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Connersville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cooper City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Copeland,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Coral,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Coral Gables",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Coral Springs",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Cortez,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Cottondale,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Country Lakes",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Crawfordville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Crescent Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Crescent City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Crestview,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Cross City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cross Creek",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cross Key",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Crossings,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Crossroads,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Crystal Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Crystal River",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Crystal Springs",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cudjoe Key",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Cutler Ridge",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Cypress,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Cypress Gardens",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Dade City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Dania,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Dania Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Davenport,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Davie,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Davis Island",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Day,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Daytona Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Daytona Beach Shores",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"De Bary",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Deland,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"De Leon Springs",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Debary,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Deer Island",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Deerfield Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Defuniak Springs",CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Deland,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Delray Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Deltona,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Destin,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Dinsmore,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Disston Plaza",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Dixieland,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Doctors Inlet",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Dona Vista",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Dover,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Dowling Park",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Duck Key",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Duette,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Duke Field",CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Dundee,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Dunedin,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Dunnellon,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Durant,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Eagle Lake",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Earleton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"East Fort Myers",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"East Lake",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"East Palatka",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"East Point",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"East Rockland Key",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Eastlake Weir",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Eastside,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Eaton Park",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Eatonville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Eau Gallie",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Ebro,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Edgewater,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Edgewood,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Eglin,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Eglin Air Force Base",CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"El Jobean",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"El Portal",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Elfers,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Elkton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Ellenton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Eloise,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Englewood,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Englewood Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Enterprise,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Estero,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Eustis,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Everglades City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Evinston,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Fairfield,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fanning Springs",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Fedhaven,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Felda,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Fellsmere,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fern Park",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fernandina Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Ferndale,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fiesta Key",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Flagler Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Flamingo Lodge",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fleming Island",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Flemington,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Florahome,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Floral City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Florence Villa",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Florida City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Forest City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Forest Hills",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fort Lauderdale",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fort Mc Coy",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fort Meade",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fort Myers",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fort Myers Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fort Ogden",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fort Pierce",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fort Walton Beach",CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Fort White",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Fountain,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Freeport,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Frostproof,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fruit Cove",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Fruitland Park",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Fruitville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Gables,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Gables By The Sea",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Gainesville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Geneva,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Georgetown,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Gibsonia,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Gibsonton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Gifford,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Glen Ridge",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Glen Saint Mary",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Glenwood,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Golden Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Golden Gate",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Golden Isles",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Goldenrod,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Gonzalez,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Goodland,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Gordonville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Gotha,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Goulds,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Graceville,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Graham,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Grand Island",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Grand Ridge",CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Grandin,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Grant,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Grassy Key",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Green Cove Springs",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Greenacres,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Greensboro,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Greenville,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Greenwood,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Gretna,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Grove City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Groveland,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Gulf Breeze",CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Gulf Hammock",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Gulf Stream",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Gulfport,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Haines City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Haines Creek",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hallandale,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Hallandale Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hamilton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hampton,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Harmony,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Harold,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Hastings,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Havana,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Haverhill,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hawthorne,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Heathrow,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hernando,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Hernando Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hialeah,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Hialeah Gardens",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Hialeah Lakes",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hiawassee,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hibiscus,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"High Springs",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Highland Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Highland City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Highland Park",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hillcrest,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hilliard,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Hillsboro Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Hobe Sound",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Holder,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Holiday,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hollister,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Holly Hill",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hollywood,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Holmes Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Holt,CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,Homeland,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Homestead,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Homosassa,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Homosassa Springs",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Horseshoe Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hosford,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Howey In The Hills",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hudson,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Hurlburt Field",CST,CDT,"UTC - 6h","UTC - 5h",March-12-2017,November-5-2017
FL,"Hutchinson Island",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Hypoluxo,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Immokalee,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Indialantic,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Indian Creek",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Indian Creek Village",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Indian Harbour Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Indian Lake Estates",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Indian River Shores",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Indian Rocks Beach",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Indian Shores",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Indiantown,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Inglewood,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Inglis,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,"Intercession City",EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Interlachen,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
FL,Inverness,EST,EDT,"UTC - 5h","UTC - 4h",March-12-2017,November-5-2017
